uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode,ph,k,p,n
jan16_0045,15,10,10,Latrinidad/latrinidad_betag_sf_20260116_104228_2bfb5c04.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0046,15,2,10,Latrinidad/latrinidad_betag_sf_20260116_104202_fb04a7d1.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0047,15,3,10,Latrinidad/latrinidad_betag_sf_20260116_104206_419a8b8e.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0048,15,4,10,Latrinidad/latrinidad_betag_sf_20260116_104216_413c8a07.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0049,15,5,10,Latrinidad/latrinidad_betag_sf_20260116_104217_286d9bfb.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0050,15,6,10,Latrinidad/latrinidad_betag_sf_20260116_104218_354a84cc.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0051,15,7,10,Latrinidad/latrinidad_betag_sf_20260116_104219_742cf10a.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0052,15,8,10,Latrinidad/latrinidad_betag_sf_20260116_104220_faad409c.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0053,15,9,10,Latrinidad/latrinidad_betag_sf_20260116_104227_3199b641.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
53487194,16,1,5,images/2026/01/21/latrinidad_betag_sf_20260121_050000_53487194.jpg,1080.0,1080.0,1080p,2026-01-21T05:00:00.557Z,,,,,,,37.0,-1.0,196.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.0,0.0,0.0,0.0
51c3ad71,16,2,5,images/2026/01/21/latrinidad_betag_sf_20260121_050003_51c3ad71.jpg,1080.0,1080.0,1080p,2026-01-21T05:00:03.796Z,,,,,,,27.0,1.0,196.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.0,0.0,0.0,0.0
0a52542f,16,3,5,images/2026/01/21/latrinidad_betag_sf_20260121_050007_0a52542f.jpg,1080.0,1080.0,1080p,2026-01-21T05:00:07.303Z,,,,,,,19.0,0.0,196.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.0,0.0,0.0,0.0
f8e21acc,16,4,5,images/2026/01/21/latrinidad_betag_sf_20260121_050010_f8e21acc.jpg,1080.0,1080.0,1080p,2026-01-21T05:00:10.872Z,,,,,,,10.0,1.0,197.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.0,0.0,0.0,0.0
jan16_0054,16,1,6,Latrinidad/latrinidad_betag_sf_20260116_104636_e325e2d1.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0055,16,2,6,Latrinidad/latrinidad_betag_sf_20260116_104636_c6fc6cd5.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0056,16,3,6,Latrinidad/latrinidad_betag_sf_20260116_104637_63edec19.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0057,16,4,6,Latrinidad/latrinidad_betag_sf_20260116_104645_c0b57b2a.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0058,16,5,6,Latrinidad/latrinidad_betag_sf_20260116_104646_1fce52c7.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0059,16,6,6,Latrinidad/latrinidad_betag_sf_20260116_104648_e31fe73e.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
e55c9cb5,17,1,5,images/2026/01/21/latrinidad_betag_sf_20260121_045746_e55c9cb5.jpg,1080.0,1080.0,1080p,2026-01-21T04:57:46.705Z,,,,,,,40.0,-1.0,193.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,1.0,0.0,0.0
d9f8e58a,17,2,5,images/2026/01/21/latrinidad_betag_sf_20260121_045749_d9f8e58a.jpg,1080.0,1080.0,1080p,2026-01-21T04:57:49.656Z,,,,,,,31.0,0.0,192.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,1.0,0.0,0.0
011cf099,17,3,5,images/2026/01/21/latrinidad_betag_sf_20260121_045752_011cf099.jpg,1080.0,1080.0,1080p,2026-01-21T04:57:52.638Z,,,,,,,19.0,0.0,193.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,1.0,0.0,0.0
57b4a771,17,4,5,images/2026/01/21/latrinidad_betag_sf_20260121_045755_57b4a771.jpg,1080.0,1080.0,1080p,2026-01-21T04:57:55.939Z,,,,,,,9.0,0.0,193.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,1.0,0.0,0.0
jan16_0060,17,1,11,Latrinidad/latrinidad_betag_sf_20260116_104901_8b7404c4.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0061,17,10,11,Latrinidad/latrinidad_betag_sf_20260116_104858_d30ca2e7.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0062,17,11,11,Latrinidad/latrinidad_betag_sf_20260116_104859_3b095b10.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0063,17,2,11,Latrinidad/latrinidad_betag_sf_20260116_104831_e9ff2b94.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0064,17,3,11,Latrinidad/latrinidad_betag_sf_20260116_104831_c742f8d2.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0065,17,4,11,Latrinidad/latrinidad_betag_sf_20260116_104832_7778a117.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0066,17,5,11,Latrinidad/latrinidad_betag_sf_20260116_104841_f2dc25bc.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0067,17,6,11,Latrinidad/latrinidad_betag_sf_20260116_104842_70ea674c.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0068,17,7,11,Latrinidad/latrinidad_betag_sf_20260116_104844_ecaaabbe.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0069,17,8,11,Latrinidad/latrinidad_betag_sf_20260116_104847_bc2a3398.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
jan16_0070,17,9,11,Latrinidad/latrinidad_betag_sf_20260116_104848_112db8ea.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,1.0,0.0,0.0
05a158d3,18,1,5,images/2026/01/21/latrinidad_betag_sf_20260121_045913_05a158d3.jpg,1080.0,1080.0,1080p,2026-01-21T04:59:13.250Z,,,,,,,31.0,-1.0,194.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,0.0,0.0
f487b9a5,18,2,5,images/2026/01/21/latrinidad_betag_sf_20260121_045916_f487b9a5.jpg,1080.0,1080.0,1080p,2026-01-21T04:59:16.601Z,,,,,,,22.0,1.0,195.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,0.0,0.0
febecd81,18,3,5,images/2026/01/21/latrinidad_betag_sf_20260121_045919_febecd81.jpg,1080.0,1080.0,1080p,2026-01-21T04:59:19.976Z,,,,,,,14.0,0.0,196.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,0.0,0.0
7f525678,18,4,5,images/2026/01/21/latrinidad_betag_sf_20260121_045923_7f525678.jpg,1080.0,1080.0,1080p,2026-01-21T04:59:23.299Z,,,,,,,6.0,0.0,196.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,0.0,0.0
jan16_0071,18,1,7,Latrinidad/latrinidad_betag_sf_20260116_105010_a4c74c8e.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0072,18,2,7,Latrinidad/latrinidad_betag_sf_20260116_105011_4307b8ff.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0073,18,3,7,Latrinidad/latrinidad_betag_sf_20260116_105015_be37574c.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0074,18,4,7,Latrinidad/latrinidad_betag_sf_20260116_105017_f2880ddd.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0075,18,5,7,Latrinidad/latrinidad_betag_sf_20260116_105019_4a43d923.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0076,18,6,7,Latrinidad/latrinidad_betag_sf_20260116_105024_8dbfed20.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
jan16_0077,18,7,7,Latrinidad/latrinidad_betag_sf_20260116_105025_c6eacb08.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,0.0,0.0
d615d4ba,19,1,5,images/2026/01/21/latrinidad_betag_sf_20260121_045632_d615d4ba.jpg,1080.0,1080.0,1080p,2026-01-21T04:56:32.760Z,,,,,,,37.0,0.0,198.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,1.0,0.0
3a815495,19,2,5,images/2026/01/21/latrinidad_betag_sf_20260121_045638_3a815495.jpg,1080.0,1080.0,1080p,2026-01-21T04:56:38.035Z,,,,,,,22.0,1.0,198.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,1.0,0.0
799363ed,19,3,5,images/2026/01/21/latrinidad_betag_sf_20260121_045641_799363ed.jpg,1080.0,1080.0,1080p,2026-01-21T04:56:41.028Z,,,,,,,13.0,1.0,198.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,1.0,0.0
09ca69d3,19,4,5,images/2026/01/21/latrinidad_betag_sf_20260121_045644_09ca69d3.jpg,1080.0,1080.0,1080p,2026-01-21T04:56:44.288Z,,,,,,,4.0,0.0,199.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.8,0.0,1.0,0.0
jan16_0078,19,1,6,Latrinidad/latrinidad_betag_sf_20260116_105158_aa33003f.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,1.0,0.0
jan16_0079,19,2,6,Latrinidad/latrinidad_betag_sf_20260116_105144_d0a8f7fe.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,1.0,0.0
jan16_0080,19,3,6,Latrinidad/latrinidad_betag_sf_20260116_105145_bc1bb042.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,1.0,0.0
jan16_0081,19,4,6,Latrinidad/latrinidad_betag_sf_20260116_105148_0ce38dc2.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,1.0,0.0
jan16_0082,19,5,6,Latrinidad/latrinidad_betag_sf_20260116_105150_545189d4.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,1.0,0.0
jan16_0083,19,6,6,Latrinidad/latrinidad_betag_sf_20260116_105152_e297cf9f.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.8,0.0,1.0,0.0
6bf67b01,20,1,5,images/2026/01/21/latrinidad_betag_sf_20260121_045541_6bf67b01.jpg,1080.0,1080.0,1080p,2026-01-21T04:55:41.260Z,,,,,,,39.0,0.0,196.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.0,0.0,0.0,0.0
04719b59,20,2,5,images/2026/01/21/latrinidad_betag_sf_20260121_045543_04719b59.jpg,1080.0,1080.0,1080p,2026-01-21T04:55:43.877Z,,,,,,,28.0,0.0,197.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.0,0.0,0.0,0.0
55ffc979,20,3,5,images/2026/01/21/latrinidad_betag_sf_20260121_045546_55ffc979.jpg,1080.0,1080.0,1080p,2026-01-21T04:55:46.838Z,,,,,,,17.0,0.0,197.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.0,0.0,0.0,0.0
424a3850,20,4,5,images/2026/01/21/latrinidad_betag_sf_20260121_045549_424a3850.jpg,1080.0,1080.0,1080p,2026-01-21T04:55:49.945Z,,,,,,,5.0,0.0,198.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.0,0.0,0.0,0.0
jan16_0095,20,1,10,Latrinidad/latrinidad_betag_sf_20260116_105845_30b20958.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0096,20,10,10,Latrinidad/latrinidad_betag_sf_20260116_105844_67a2e978.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0097,20,2,10,Latrinidad/latrinidad_betag_sf_20260116_105303_01a1d6a2.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0098,20,3,10,Latrinidad/latrinidad_betag_sf_20260116_105308_d6016888.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0099,20,4,10,Latrinidad/latrinidad_betag_sf_20260116_105315_7b43085f.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0100,20,5,10,Latrinidad/latrinidad_betag_sf_20260116_105317_f6fe6d0a.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0101,20,6,10,Latrinidad/latrinidad_betag_sf_20260116_105318_cd30dc78.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0102,20,7,10,Latrinidad/latrinidad_betag_sf_20260116_105320_aafe514a.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0103,20,8,10,Latrinidad/latrinidad_betag_sf_20260116_105826_9eb9c217.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
jan16_0104,20,9,10,Latrinidad/latrinidad_betag_sf_20260116_105829_d511427f.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.0,0.0,0.0,0.0
a6455066,21,1,5,images/2026/01/21/latrinidad_betag_sf_20260121_050125_a6455066.jpg,1080.0,1080.0,1080p,2026-01-21T05:01:25.730Z,,,,,,,34.0,1.0,196.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,0.0,0.0
7a14f929,21,2,5,images/2026/01/21/latrinidad_betag_sf_20260121_050129_7a14f929.jpg,1080.0,1080.0,1080p,2026-01-21T05:01:29.337Z,,,,,,,27.0,0.0,197.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,0.0,0.0
54d514d5,21,3,5,images/2026/01/21/latrinidad_betag_sf_20260121_050132_54d514d5.jpg,1080.0,1080.0,1080p,2026-01-21T05:01:32.995Z,,,,,,,20.0,0.0,197.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,0.0,0.0
218698f0,21,4,5,images/2026/01/21/latrinidad_betag_sf_20260121_050136_218698f0.jpg,1080.0,1080.0,1080p,2026-01-21T05:01:36.724Z,,,,,,,10.0,1.0,197.0,La Trinidad,Betag,SF,lettuce,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,0.0,0.0
jan16_0105,21,1,2,Latrinidad/latrinidad_betag_sf_20260116_105855_3cd6a7f4.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.4,1.0,0.0,0.0
jan16_0106,21,2,2,Latrinidad/latrinidad_betag_sf_20260116_105856_fec1e0e7.jpg,,,,2026-01-16T12:00:00.000Z,,,,,,,,,,La Trinidad,Betag,Strawberry Farm,"strawberry,brocolli,green_ice,pechay,lettuce",,,"Manually labeled - no GPS data. Crops: strawberry, brocolli, green ice, pechay, lettuce",unknown_phone_camera,field,6.4,1.0,0.0,0.0
